id,c_postal,settlement,settlement_type,township,state,city
1702,45600,Santa Anita,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1703,45600,La Candelaria,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1704,45600,San Francisco,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1705,45600,Espana,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1706,45600,Santa Anita Residencial,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1707,45600,El Mirador Juan Arias,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1708,45600,La Caridad,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1709,45600,Ojo de Agua,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1710,45601,El Real,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1711,45601,Geovillas Los Olivos,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1712,45601,Barrio de San Miguel,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1713,45601,Santa Maria Tequepexpan,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1714,45601,Valle de San Sebastianito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1715,45601,Valle de las Heras,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1716,45601,Amaneceres,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1717,45601,Villa de Santa Maria,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1718,45601,Tulipanes,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1719,45601,Loma Verde,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1720,45601,Hacienda del Real,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1721,45601,Los Olivos de Tlaquepaque,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1722,45601,La Gigantera,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1723,45601,Riveras de San Sebastianito,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1724,45601,San Sebastianito,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1725,45601,Prados de Santa Maria,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1726,45601,Jardines de Miraflores,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1727,45601,Indigena San Sebastianito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1728,45601,Valle del Sur,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1729,45602,Antares,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1730,45602,Loreto,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1731,45602,La Calerilla,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1732,45602,Geovillas del Real,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1733,45602,El Sereno,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1734,45604,ITESO,Equipamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1735,45605,Antigua Santa Maria,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1736,45605,Revolucionaria Unidad,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1737,45605,Mezquitera,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1738,45606,Balcones de Santa Maria,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1739,45606,Jardines de Santa Maria,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1740,45606,Villas Colon,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1741,45606,Buenos Aires,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1742,45606,Loma Linda,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1743,45606,Lomas de San MIguel,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1744,45607,Loma Bonita Poniente,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1745,45607,Lomas de La Victoria,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1746,45607,Bosque I,Parque industrial,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1747,45607,El Mante,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1748,45608,El Sauz,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1749,45608,Parques de Colon,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1750,45608,Loma Bonita Ejidal,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1751,45608,Tecnologico,Parque industrial,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1752,45608,Paisajes del Tesoro,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1753,45608,Cerro Del Tesoro,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1754,45608,Mirador del Tesoro,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1755,45609,Parques del Bosque,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1756,45609,Haciendas de San Jose,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1757,45609,Arroyo Seco,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1758,45609,Parques de Santa Maria,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1759,45610,Tres Pinos,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1760,45610,Toluquilla,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1761,45610,Pedregal del Bosque,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1762,45610,Real Tulipanes,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1763,45613,Paseos del Prado,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1764,45615,Coto Del Carmen,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1765,45615,Lopez Cotilla,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1766,45615,Valle de La Misericordia,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1767,45615,Mision Magnolia,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1768,45615,El Bosque II,Parque industrial,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1769,45615,Parques de Santa Cruz del Valle,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1770,45615,Villa Fontana,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1771,45618,Vista Hermosa,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1772,45618,Haciendas de Vista Hermosa,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1773,45618,Juan de La Barrera,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1774,45618,Ojo de Agua,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1775,45618,San Clemente,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1776,45618,Ex-haciendas del Cuatro,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1777,45618,Senderos de Tlaquepaque,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1778,45618,Valle Verde,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1779,45619,Paseos Lago,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1780,45619,Granjas de Monte Negro,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1781,45619,Las Pintas de Abajo,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1782,45620,Plan de Oriente,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1783,45620,Plan del Sur,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1784,45623,El Manantial,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1785,45623,Iberoamericano,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1786,45623,Las Liebres,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1787,45623,Las Liebres,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1788,45623,Portillo Blanco,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1789,45625,Rinconadas de Los Encinos,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1790,45625,Villas de San Miguel,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1791,45625,Lomas de San Pedrito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1792,45625,San Pedrito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1793,45626,Cedro Jalisco,Parque industrial,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1794,45627,El Zalate,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1795,45627,Verde Valle,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1796,45627,Los Amiales,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1797,45628,Jardines de San Martin,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1798,45628,Lomas Del Tapatio,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1799,45628,Alfredo Barba,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1800,45629,El Cerrito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1801,45629,Mirador de San Martin,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1802,45629,alvaro Obregon,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1803,45629,San Martin de las Flores de Abajo,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1804,45629,San Martin de las Flores de Arriba,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1805,45629,El Morito,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1806,45629,Villas del Tapatio,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1807,45629,Quintas de Tlaquepaque,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1808,45629,Lopez Mateos,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1809,45629,Jardines del organo,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1810,45630,Tateposco,Pueblo,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1811,45630,Tinajitas,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1812,45630,Cantera Colorada,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1813,45630,Cerro del Jagüey,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1814,45630,El Refugio,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1815,45630,La Pilita,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1816,45630,Alameda,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1817,45630,Laderita,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1818,45630,Ojo de Agua,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1819,45638,Sentimientos de La Nacion,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1820,45638,Emiliano Zapata,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1821,45638,El Canelo,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1822,45638,La Arena,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1823,45638,El Sauz,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1824,45638,La Artesana,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1825,45638,Los Hornos,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1826,45638,Horizontes de Tlaquepaque,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1827,45638,Barrios Unidos de Intercolonias,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1828,45638,Cantares del Paraiso,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1829,45638,Residentes de San Martin,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1830,45638,Los Puestos,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1831,45638,Santibanez,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1832,45638,La Severiana,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1833,45638,Francisco Silva Romero,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1834,45638,La Cofradia,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1835,45638,La Puerta,Rancheria,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1836,45638,San Juan,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1837,45638,Guadalupana,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1838,45638,Valle del Paraiso,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1839,45638,Los Naranjos,Fraccionamiento,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1840,45638,El Nogal,Colonia,San Pedro Tlaquepaque,Jalisco,Tlaquepaque
1841,45640,Cofradia de La Luz,Rancheria,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1842,45640,Mirador del Valle,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1843,45640,Los alamos,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1844,45640,Colinas Desarrollo,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1845,45640,Rancho los Ocampo,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1846,45640,El Cortijo,Ejido,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1847,45640,Las Flores,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1848,45640,Heroes de Nacozari,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1849,45640,Las Galeanas,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1850,45640,Tlajomulco Centro,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1851,45640,Cima Del Sol,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1852,45640,Cofradia,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1853,45640,Los Pinos,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1854,45640,Nuevo Tlajomulco,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1855,45640,Rinconada las Auroras,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1856,45640,El Tecolote,Poblado comunal,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1857,45640,Banus,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1858,45640,Colinas de Santa Anita,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1859,45640,Los Mezquites,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1860,45640,Rancho el Zapote,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1861,45640,Valle de Tlajomulco,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1862,45640,Villanova,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1863,45640,Rinconadas del Sol,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1864,45640,Buenavista,Rancheria,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1865,45640,La Teja,Poblado comunal,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1866,45640,Rancho el Derramadero,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1867,45640,Hacienda Real,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1868,45640,Patria,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1869,45640,Las Viboras (Fraccionamiento Valle de las Flores),Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1870,45640,Prados de La Higuera,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1871,45640,Bosques de la Esperanza,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1872,45640,Lomas del Pedregal,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1873,45640,Santa Cruz de las Flores,Pueblo,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1874,45640,Jardines de Tlajomulco,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1875,45640,La Lomita,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1876,45640,Larios,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1877,45640,La Providencia,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1878,45640,La Purisima,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1879,45640,Arcos de la Cruz,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1880,45640,El Ezquivel,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1881,45641,Lomas de Tejeda,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1882,45641,Los Sauces,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1883,45641,Rinconada de Los Nogales I y II,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1884,45641,Residencial Lomas de Tejeda,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1885,45641,Hacienda La Noria,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1886,45641,Tierra de la Esperanza,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1887,45641,El Mirador,Poblado comunal,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1888,45641,Lomas Habitacional,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1889,45641,Los Tapia,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1890,45643,El Palomar Secc Balcones,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1891,45643,San Martin Del Tajo,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1892,45643,El Palomar Secc Panoramica,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1893,45643,Las Villas,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1894,45643,El Palomar,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1895,45643,El Palomar Secc Jockey Club,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1896,45643,El Palomar Secc Bosques,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1897,45643,El Palomar Secc Canadas,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1898,45644,Santa Cruz de la Loma (Tepetates),Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1899,45644,Los Tepetates,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1900,45644,La Cruz Vieja (Soledad de Cruz Vieja),Rancheria,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1901,45645,Hacienda del Oro,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1902,45645,San Antonio Lagunitas,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1903,45645,Residencial Provenza (La Romana),Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1904,45645,Jade,Condominio,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1905,45645,La Rioja,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1906,45645,Villas de Santa Anita,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1907,45645,Cortijo de San Agustin,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1908,45645,Bosque Real,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1909,45645,Los Naranjos,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1910,45645,Las Varitas,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1911,45645,Bellaterra,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1912,45645,Hacienda San Agustin,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1913,45645,El Alcazar (Casa Fuerte),Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1914,45645,La Loma Residencial,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1915,45645,Los Gavilanes,Rancheria,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1916,45645,San Agustin,Pueblo,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1917,45645,Santa Isabel,Pueblo,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1918,45645,Los Laureles,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1919,45645,Lomas de Santa Anita,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1920,45645,Del Pilar Residencial,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1921,45645,Sendero las Moras,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1922,45645,Arbolada Bosques de Santa Anita,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1923,45645,El Manantial,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1924,45645,Santa Anita Camino Real,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1925,45645,Naturezza,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1926,45645,Villas de San Agustin,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1927,45645,Vistas de San Agustin,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1928,45645,Hacienda La Candelaria,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1929,45645,Santa Anita,Condominio,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1930,45645,Lago Nogal,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1931,45645,Los Gavilanes Poniente,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1932,45645,Bonanza Residencial,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1933,45645,Canada Santa Anita,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1934,45645,Campo Nogal,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1935,45645,Real de Santa Anita,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1936,45645,Nueva Galicia Residencial,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1937,45645,Primavera Santa Anita,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1938,45645,Rinconada Santa Anita,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1939,45645,La Loma,Rancheria,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1940,45645,San Jose del Tajo,Rancheria,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1941,45645,Bosques de Santa Anita,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1942,45645,Club de Golf Santa Anita,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1943,45645,Nicolas R Casillas,Poblado comunal,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1944,45645,Real del Bosque,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1945,45645,Villa California,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1946,45646,Haciendas Del Sur,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1947,45646,Acueducto San Javier,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1948,45646,Senderos de Monte Verde,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1949,45646,Villas Santa Sofia,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1950,45646,El Renacimiento,Condominio,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1951,45646,Villas Camino Real de Colima,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1952,45646,Mirage,Hacienda,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1953,45646,Acueducto San Agustin,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1954,45647,Tulipanes,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1955,45647,La Tijera,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1956,45647,Las Amapas,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1957,45647,Las Moras,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1958,45647,Hacienda La Tijera,Fraccionamiento,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1959,45647,Cuatro Camichines de La Tijera,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1960,45647,Jardin de Las Moras,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1961,45647,Villas de La Tijera,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1962,45650,Lomas de San Agustin,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1963,45650,Jardines de Verano,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
1964,45650,El Arroyo,Colonia,Tlajomulco de Zuniga,Jalisco,Tlajomulco de Zuniga
